创金合信基金管理有限公司关于旗下部分开放式基金增加中信期货、中信证券（山东）为代销机构的公告,2019-11-16,证券时报电子报
创金合信中债1-3年国开行债券指数证券投资基金基金合同生效公告,2019-11-22,证券时报电子报
关于深圳前海凯恩斯基金销售有限公司终止代销创金合信基金管理有限公司旗下基金的公告,2019-11-27,证券时报电子报
创金合信基金管理有限公司关于创金合信科技成长主题股票型发起式证券投资基金增加中国工商银行为代销机构的公告,2019-11-29,证券时报电子报
创金合信基金管理有限公司关于旗下电子直销交易平台实施费率优惠的公告,2019-11-30,证券时报电子报
创金合信中债1-3年国开行债券指数证券投资基金开放日常申购、赎回、转换及定期定额投资业务的公告,2019-12-06,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加兴业银行为代销机构的公告,2019-12-10,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加中信期货、中信证券、中信证券（山东）为代销机构的公告,2019-12-13,证券时报电子报
创金合信聚利债券型证券投资基金基金经理变更公告,2019-12-19,证券时报电子报
创金合信基金管理有限公司关于调整旗下基金对账单服务形式的公告,2019-12-19,证券时报电子报
创金合信聚利债券型证券投资基金招募说明书提示性公告,2019-12-19,证券时报电子报
创金合信中债1-3年国开行债券指数证券投资基金招募说明书提示性公告,2019-12-21,证券时报电子报
创金合信基金管理有限公司关于创金合信恒兴中短债债券型证券投资基金增加太平洋证券为代销机构的公告,2019-12-23,证券时报电子报
